ARTIST,BIRTH DATA,PROFESSION,SCHOOL,URL
"NATHE, Christoph","(b. 1753, Görlitz, d. 1806, Schadewalde)",graphic artist,German,https://www.wga.hu/bio/n/nathe/biograph.html
"NATOIRE, Charles-Joseph","(b. 1700, Nimes, d. 1777, Castel Gandolfo)",painter,French,https://www.wga.hu/bio/n/natoire/biograph.html
"NATTIER, Jean-Baptiste","(b. 1678, Paris, d. 1726, Paris)",painter,French,https://www.wga.hu/bio/n/nattier/baptiste/biograph.html
"NATTIER, Jean-Marc","(b. 1685, Paris, d. 1766, Paris)",painter,French,https://www.wga.hu/bio/n/nattier/marc/biograph.html
"NATUS, Johannes",(active 1658-1662 in Middelburg),painter,Dutch,https://www.wga.hu/bio/n/natus/biograph.html
"NAVARRETE, Juan Fernández de","(b.ca. 1538, Logrońo, d. 1579, Toledo)",painter,Spanish,https://www.wga.hu/bio/n/navarret/biograph.html
"NAVEZ, François-Joseph","(b. 1787, Charleroi, d. 1869, Bruxelles)",painter,Belgian,https://www.wga.hu/bio/n/navez/biograph.html
"NAZARI, Bartolomeo","(b. 1699, Clusone, d. 1758, Milano)",painter,Italian,https://www.wga.hu/bio/n/nazari/biograph.html
"NEBBIA, Cesare","(b. ca. 1536, Orvieto, d. 1614, ?)",painter,Italian,https://www.wga.hu/bio/n/nebbia/biograph.html
"NEEFFS, Peeter the Elder","(b. ca. 1578, Antwerpen, d. ca. 1656, Antwerpen)",painter,Flemish,https://www.wga.hu/bio/n/neeffs/peeter_e/biograph.html
"NEEFFS, Peeter the Younger","(b. 1620, Antwerpen, d. ca. 1675, Antwerpen)",painter,Flemish,https://www.wga.hu/bio/n/neeffs/peeter_y/biograph.html
"NEER, Aert van der","(b. 1603/04, Amsterdam, d. 1677, Amsterdam)",painter,Dutch,https://www.wga.hu/bio/n/neer/aert/biograph.html
"NEER, Eglon van der","(b. 1634, Amsterdam, d. 1703, Düsseldorf)",painter,Dutch,https://www.wga.hu/bio/n/neer/eglon/biograph.html
"NEGRI, Pietro","(b. ca. 1628, Venezia, d. ca. 1679, Venezia)",painter,Italian,https://www.wga.hu/bio/n/negri/biograph.html
"NEGROLI, Filippo",(documented 1525-1551 in Milan),sculptor,Italian,https://www.wga.hu/bio/n/negroli/biograph.html
"NELLI, Ottaviano","(b. ca. 1370, Gubbio, d. ca. 1444, Gubbio)",painter,Italian,https://www.wga.hu/bio/n/nelli/biograph.html
"NELLI, Plautilla","(b. 1523, Firenze, d. 1588, Firenze)",painter,Italian,https://www.wga.hu/bio/n/nelli_p/biograph.html
"NERI, Pietro Martire","(b. 1601, Cremona, d. 1661, Roma)",painter,Italian,https://www.wga.hu/bio/n/neri/biograph.html
"NERLY, Friedrich","(b. 1807, Erfurt, d. 1878, Venezia)",painter,German,https://www.wga.hu/bio/n/nerly/biograph.html
NEROCCIO DE' LANDI,"(b. 1445, Siena, d. 1500, Siena)",painter,Italian,https://www.wga.hu/bio/n/nerocci/biograph.html
"NESSENTHALER, Elias","(b. 1664, Augsburg, d. 1714, Augsburg)",graphic artist,German,https://www.wga.hu/bio/n/nessenth/biograph.html
"NETSCHER, Caspar","(b. 1639, Prague, d. 1684, Den Haag)",painter,Dutch,https://www.wga.hu/bio/n/netscher/caspar/biograph.html
"NETSCHER, Constantijn","(b. 1668, Den Haag, d. 1723, Den Haag)",painter,Dutch,https://www.wga.hu/bio/n/netscher/constant/biograph.html
"NEUFCHATEL, Nicolas","(b. ca. 1527, Hennegau, d. 1590, Nürnberg)",painter,Flemish,https://www.wga.hu/bio/n/neufchat/biograph.html
"NEUGEBAUER, Josef","(b. 1810, Wien, d. 1895, Melk)",painter,Austrian,https://www.wga.hu/bio/n/neugebau/biograph.html
"NEUMANN, Balthasar","(b. 1687, Eger, Bohemia, d. 1753, Würzburg)",architect,German,https://www.wga.hu/bio/n/neumann/biograph.html
"NEUREUTHER, Eugen","(b. 1806, München, d. 1882, München)",graphic artist,German,https://www.wga.hu/bio/n/neureuth/biograph.html
"NEWDIGATE, Roger","(b. 1719, Arbury, d. 1806, Arbury)",architect,English,https://www.wga.hu/bio/n/newdigat/biograph.html
"NEYN, Pieter de","(b. 1597, Leiden, d. 1639, Leiden)",painter,Dutch,https://www.wga.hu/bio/n/neyn/biograph.html
"NEYTS, Gillis","(b. 1623, Gent, d. 1687, Antwerpen)",painter,Flemish,https://www.wga.hu/bio/n/neyts/biograph.html
"NICCOLINI, Antonio","(b. 1772, Firenze, d. 1850, Napoli)",architect,Italian,https://www.wga.hu/bio/n/niccolin/biograph.html
NICCOLÒ,(active c. 1120-1150),sculptor,Italian,https://www.wga.hu/bio/n/niccolo/niccolo/biograph.html
NICCOLÒ DA BOLOGNA,(active 1349-1403 in Bologna),illuminator,Italian,https://www.wga.hu/bio/n/niccolo/bologna/biograph.html
NICCOLÒ DA FOLIGNO,"(b. ca. 1430, Foligno, d. 1502, Foligno)",painter,Italian,https://www.wga.hu/bio/n/niccolo/foligno/biograph.html
NICCOLÒ DELL' ARCA,(active 1462-94 in Bologna),sculptor,Italian,https://www.wga.hu/bio/n/niccolo/arca/biograph.html
NICCOLÒ DI BUONACCORSO,"(active 1356, d. 1388, Siena)",painter,Italian,https://www.wga.hu/bio/n/niccolo/buonacco/biograph.html
NICCOLÒ DI PIETRO,(known 1394-1440 in Venice),painter,Italian,https://www.wga.hu/bio/n/niccolo/pietro/biograph.html
NICCOLÒ DI PIETRO GERINI,"(active 1366, Firenze, d. ca. 1415, Firenze)",painter,Italian,https://www.wga.hu/bio/n/niccolo/gerini/biograph.html
NICCOLÒ DI SEGNA,(active 1331-1345 in Siena),painter,Italian,https://www.wga.hu/bio/n/niccolo/segna/biograph.html
NICCOLÒ DI SER SOZZO,"(d. 1363, Siena)",painter,Italian,https://www.wga.hu/bio/n/niccolo/sozzo/biograph.html
NICCOLÒ DI TOMMASO,(active 1350-1380),painter,Italian,https://www.wga.hu/bio/n/niccolo/tommaso/biograph.html
NICCOLÒ PISANO,"(b. 1470, Pisa, d. ca. 1538, Pisa)",painter,Italian,https://www.wga.hu/bio/n/niccolo/pisano/biograph.html
NICHOLAS OF VERDUN,(active 1181–1205),goldsmith,French,https://www.wga.hu/bio/n/nicolas/biograph.html
"NICKELEN, Isaak van","(b. ca. 1632, Haarlem, d. 1703, Haarlem)",painter,Dutch,https://www.wga.hu/bio/n/nickelen/biograph.html
"NICOL, Erskine","(b. 1825, Leith, d. 1904, Feltham)",painter,Scottish,https://www.wga.hu/bio/n/nicol/biograph.html
NICOLA DA URBINO,"(b. ca. 1480, Urbino, d. ca. 1538, Urbino)",painter,Italian,https://www.wga.hu/bio/n/nicola/biograph.html
NICOLA DI BARTOLOMEO DA FOGGIA,(active 1230-1272 in Southern Italy),sculptor,Italian,https://www.wga.hu/bio/n/nicola_f/biograph.html
"NICOLAU, Pere","(active 1390, d. 1408, Valencia)",painter,Spanish,https://www.wga.hu/bio/n/nicolau/biograph.html
"NIEULANDT, Adriaen van, the Younger","(b. 1587, Antwerpen, d. 1658, Amsterdam)",painter,Flemish,https://www.wga.hu/bio/n/nieuland/adriaen/biograph.html
"NIEULANDT, Willem van, the Younger","(b. 1584, Antwerpen, d. ca. 1635, Amsterdam)",painter,Dutch,https://www.wga.hu/bio/n/nieuland/willem/biograph.html
"NIGETTI, Matteo","(b. ca. 1565, Firenze, d. 1648, Firenze)",architect,Italian,https://www.wga.hu/bio/n/nigetti/biograph.html
"NIGG, Joseph","(b. 1782, Wien, d. 1863, Wien)",painter,Austrian,https://www.wga.hu/bio/n/nigg/biograph.html
"NIKITIN, Ivan Nikitich","(b. 1680s, Moscow, d. ca. 1742)",painter,Russian,https://www.wga.hu/bio/n/nikitin/biograph.html
"NITTIS, Giuseppe de","(b. 1846, Barletta, d. 1884, Saint-Germain-en-Laye)",painter,Italian,https://www.wga.hu/bio/n/nittis/biograph.html
"NOBILE, Pietro","(b. 1774, Campestro, d. 1854, Wien)",architect,Swiss,https://www.wga.hu/bio/n/nobile/biograph.html
"NOCRET, Jean","(b. 1617, Nancy, d. 1672, Paris)",painter,French,https://www.wga.hu/bio/n/nocret/biograph.html
"NOËL, Alexandre-Jean","(b. 1752, Brie-Comte-Robert, d. 1834, Paris)",painter,French,https://www.wga.hu/bio/n/noel/biograph.html
"NOFRI, Andrea","(b. 1388, Firenze, d. ca. 1455, Firenze)",sculptor,Italian,https://www.wga.hu/bio/n/nofri/biograph.html
"NOGARI, Giuseppe","(b. 1699, Venezia, d. 1766, Venezia)",painter,Italian,https://www.wga.hu/bio/n/nogari/biograph.html
"NOIERS, Geoffrey de",(active c. 1189-1200),architect,English,https://www.wga.hu/bio/n/noiers/biograph.html
"NOLE, Andries de","(b. 1598, Antwerpen, d. 1638, Antwerpen)",sculptor,Flemish,https://www.wga.hu/bio/n/nole/andries/biograph.html
"NOLE, Robert de","(b. ca. 1570, Utrecht, d. 1636, Antwerpen)",sculptor,Dutch,https://www.wga.hu/bio/n/nole/robert/biograph.html
"NOLLEKENS, Joseph","(b. 1737, London, d. 1823, London)",sculptor,English,https://www.wga.hu/bio/n/nolleken/joseph/biograph.html
"NOLLEKENS, Joseph Francis","(b. 1702, Antwerpen, d. 1748, London)",painter,Flemish,https://www.wga.hu/bio/n/nolleken/francis/biograph.html
"NOMÉ, François de","(b. 1593, Metz, d. 1644, Napoli)",painter,French,https://www.wga.hu/bio/n/nome/biograph.html
"NOMELLINI, Plinio","(b. 1866, Livorno, d. 1943, Firenze)",painter,Italian,https://www.wga.hu/bio/n/nomellin/biograph.html
"NONNOTTE, Donat","(b. 1708, Besançon, d. 1785, Lyon)",painter,French,https://www.wga.hu/bio/n/nonnotte/biograph.html
"NONO, Luigi","(b. 1850, Fusine, d. 1918, Venezia)",painter,Italian,https://www.wga.hu/bio/n/nono/biograph.html
"NOOMS, Reiner","(b. ca. 1623, Amsterdam, d.1664, Amsterdam)",painter,Dutch,https://www.wga.hu/bio/n/nooms/biograph.html
"NOORDT, Jan van","(b. ca. 1623, Amsterdam, d. after 1676, Amsterdam)",painter,Dutch,https://www.wga.hu/bio/n/noordt/biograph.html
"NOORT, Adam van","(b. 1562, Antwerpen, d. 1641, Antwerpen)",painter,Flemish,https://www.wga.hu/bio/n/noort/biograph.html
"NORDENBERG, Bengt","(b. 1822, Blekinge, d. 1902, Düsseldorf)",painter,Swedish,https://www.wga.hu/bio/n/nordenbe/biograph.html
"NORDSTRÖM, Karl Fredrik","(b. 1855, Stenkyrka, Västra Götalan, d. 1923, Drottningholm)",painter,Swedish,https://www.wga.hu/bio/n/nordstro/biograph.html
"NORIE, James","(b. 1684, Knockando, d. 1757, Edinburgh)",painter,Scottish,https://www.wga.hu/bio/n/norie/biograph.html
"NOTKE, Bernt","(b. ca. 1440, Lassahn, d. 1509, Lübeck)",sculptor,German,https://www.wga.hu/bio/n/notke/biograph.html
"NOTTOLINI, Lorenzo","(b. 1787, Capannori, d. 1851, Lucca)",architect,Italian,https://www.wga.hu/bio/n/nottolin/biograph.html
"NOUAILHER, Couly II",(active 1539-1545 in Limoges),goldsmith,French,https://www.wga.hu/bio/n/nouailhe/biograph.html
"NOVELLI, Antonio","(b. 1600, Castelfranco di Sotto, d. 1662, Firenze)",sculptor,Italian,https://www.wga.hu/bio/n/novellia/biograph.html
"NOVELLI, Pietro","(b. 1603, Monreale, d. 1647, Palermo)",painter,Italian,https://www.wga.hu/bio/n/novelli/biograph.html
"NÚÑEZ DE VILLAVICENCIO, Pedro","(b. 1640, Sevilla, d. 1700, Sevilla)",painter,Spanish,https://www.wga.hu/bio/n/nunez/biograph.html
"NÚÑEZ DELGADO, Gaspar","(b. ca. 1555, Ávila, d. 1606, Sevilla)",sculptor,Spanish,https://www.wga.hu/bio/n/nunezdel/biograph.html
"NUVOLONE, Carlo Francesco","(b. 1609, Milano, d. ca. 1662, Milano)",painter,Italian,https://www.wga.hu/bio/n/nuvolone/carlofra/biograph.html
"NUVOLONE, Giuseppe","(b. 1619, Milano, d. 1703, Milano)",painter,Italian,https://www.wga.hu/bio/n/nuvolone/giuseppe/biograph.html
"NUVOLONE, Panfilo","(b. 1581, Cremona, d. 1651, Milano)",painter,Italian,https://www.wga.hu/bio/n/nuvolone/panfilo/biograph.html
"NUYEN, Wijnandus Johannes Josephus","(b. 1813, Den Haag, d. 1839, Den Haag)",painter,Dutch,https://www.wga.hu/bio/n/nuyen/biograph.html
"NUZI, Allegretto","(b. ca. 1318, Fabriano, d. ca. 1373, Fabriano)",painter,Italian,https://www.wga.hu/bio/n/nuzi/biograph.html
"NYPOORT, Justus van den","(b. ca. 1625, Utrecht, d. after 1692)",graphic artist,Dutch,https://www.wga.hu/bio/n/nypoort/biograph.html
"OBBERGEN, Anthonis van","(b. 1543, Mechelen, d. 1611, Gdańsk)",architect,Flemish,https://www.wga.hu/bio/o/obbergen/biograph.html
"OBICI, Giuseppe","(b. 1807, Spilamberto, d. 1878, Roma)",sculptor,Italian,https://www.wga.hu/bio/o/obici/biograph.html
"OBRIST, Hermann","(b. 1862, Kilchberg, d. 1927, München)",sculptor,Swiss,https://www.wga.hu/bio/o/obrist/biograph.html
"OCAMPO, Andrés de","(b. ca. 1550, Villacarrillo, Jaén, d. 1623, Sevilla)",sculptor,Spanish,https://www.wga.hu/bio/o/ocampo/biograph.html
"OCHTERVELT, Jacob","(b. 1634, Rotterdam, d. 1682, Amsterdam)",painter,Dutch,https://www.wga.hu/bio/o/ochterve/biograph.html
"O'CONNOR, James Arthur","(b. 1792, Dublin, d. 1841, London)",painter,Irish,https://www.wga.hu/bio/o/oconnor/biograph.html
"ODEKERKEN, Willem van","(b. ca. 1610, Nijmegen, d. 1677, Delft)",painter,Dutch,https://www.wga.hu/bio/o/odekerke/biograph.html
"ODERISI, Pietro",(active c. 1260-80),sculptor,Italian,https://www.wga.hu/bio/o/oderisi/biograph.html
"ODERISI, Roberto d'",(active ca. 1330-1382 in Naples),painter,Italian,https://www.wga.hu/bio/o/oderisid/biograph.html
ODERISIUS OF BENEVENTO,(active 1119-1150),sculptor,Italian,https://www.wga.hu/bio/o/oderisiu/biograph.html
"ODEVAERE, Joseph-Denis","(b. 1775, Bruges, d. 1830, Bruxelles)",painter,Flemish,https://www.wga.hu/bio/o/odevaere/biograph.html
"OEHME, Ernst Ferdinand","(b. 1797, Dresden, d. 1855, Dresden)",painter,German,https://www.wga.hu/bio/o/oehme/biograph.html
"OEVER, Hendrick ten","(b. 1639, Zwolle, d. 1716, Zwolle)",painter,Dutch,https://www.wga.hu/bio/o/oever/biograph.html
"OGGIONO, Marco d’","(b. ca. 1467, Milano, d. 1524, Milano)",painter,Italian,https://www.wga.hu/bio/o/oggiono/biograph.html
"OHLMÜLLER, Joseph Daniel","(b. 1791, Bamberg, d. 1839, München)",architect,German,https://www.wga.hu/bio/o/ohlmulle/biograph.html
"OLBRICH, Josef Maria","(b. 1867, Troppau, d. 1908, Düsseldorf)",architect,Austrian,https://www.wga.hu/bio/o/olbrich/biograph.html
"OLIS, Jan","(b. ca. 1610, Gorcum, d. 1676, Heusden)",painter,Dutch,https://www.wga.hu/bio/o/olis/biograph.html
"OLIVEIRA, Mateus Vicente de","(b. 1706,  Barcarena, d. 1785, Lisboa)",architect,Portuguese,https://www.wga.hu/bio/o/oliveira/biograph.html
"OLIVER, Isaac","(b. before 1568, Rouen, d. 1617, London)",miniaturist,English,https://www.wga.hu/bio/o/oliver/isaac/biograph.html
"OLIVER, Peter","(b. ca. 1594, London, d. 1647, Isleworth)",painter,English,https://www.wga.hu/bio/o/oliver/peter/biograph.html
"OLIVIER, Ferdinand","(b. 1785, Dessau, d. 1841, München)",painter,German,https://www.wga.hu/bio/o/olivier/biograph.html
"OLIVIERI, Giovanni Domenico","(b. 1708, Carrara, d. 1762, Madrid)",sculptor,Italian,https://www.wga.hu/bio/o/olivierx/biograph.html
"OLIVIERI, Pier Paolo","(b. 1551, Roma, d. 1599, Roma)",sculptor,Italian,https://www.wga.hu/bio/o/olivieri/biograph.html
"OLLIVIER, Michel-Barthélémy","(b. 1712, Marseille, d. 1784, Paris)",painter,French,https://www.wga.hu/bio/o/ollivier/biograph.html
"OMMEGANCK, Balthazar Paul","(b. 1755, Antwerpen, d, 1826, Antwerpen)",painter,Flemish,https://www.wga.hu/bio/o/ommeganc/biograph.html
"OOST, Jacob van, the Elder","(b. 1603, Brugge, d. 1671, Brugge)",painter,Flemish,https://www.wga.hu/bio/o/oost/elder/biograph.html
"OOST, Jacob van, the Younger","(b. 1639, Brugge, d. 1713, Brugge)",painter,Flemish,https://www.wga.hu/bio/o/oost/younger/biograph.html
"OOSTEN, Izaac van","(b. 1613, Antwerpen, d. 1661, Antwerpen)",painter,Flemish,https://www.wga.hu/bio/o/oosten/biograph.html
"OOSTERWIJK, Maria van","(b. 1630, Nootdorp, d. 1693, Uitdam)",painter,Dutch,https://www.wga.hu/bio/o/oosterwi/biograph.html
"OPIE, John","(b. 1761, St Agnes, d. 1807, London)",painter,English,https://www.wga.hu/bio/o/opie/biograph.html
"OPITZ, Georg Emanuel","(b. 1775, Praha, d. 1841, Leipzig)",painter,German,https://www.wga.hu/bio/o/opitz/biograph.html
"OPPENORDT, Alexandre-Jean","(b. 1639, Gelderland, d. 1715, Paris)",cabinet-maker,French,https://www.wga.hu/bio/o/oppenord/father/biograph.html
"OPPENORDT, Gilles-Marie","(b. 1672, Paris, d. 1742, Paris)",architect,French,https://www.wga.hu/bio/o/oppenord/son/biograph.html
"OPSTAL, Gerard van","(b. 1594, Brussel, d. 1668, Paris)",sculptor,Flemish,https://www.wga.hu/bio/o/opstal/biograph.html
ORCAGNA,"(b. ca. 1308, Firenze, d. ca. 1368, Firenze)",sculptor,Italian,https://www.wga.hu/bio/o/orcagna/biograph.html
"ORDÓÑEZ, Bartolomé","(b. ca. 1490, Burgos, d. 1520, Carrara)",sculptor,Spanish,https://www.wga.hu/bio/o/ordonez/biograph.html
"ORIOLI, Pietro di Francesco degli","(b. 1458, Siena, d. 1496, Siena)",painter,Italian,https://www.wga.hu/bio/o/orioli/biograph.html
"ORLEY, Bernaert van","(b. 1491/92, Bruxelles, d. 1542, Bruxelles)",painter,Flemish,https://www.wga.hu/bio/o/orley/biograph.html
"ORLEY, Jan van","(b. 1665, Brussel, d. 1735, Brussel)",painter,Flemish,https://www.wga.hu/bio/o/orley_j/biograph.html
"ORLOVSKY, Aleksandr Osipovich","(b. 1777, Warszawa, d. 1832, St. Petersburg)",painter,Russian,https://www.wga.hu/bio/o/orlovski/biograph.html
"ORLOVSKY, Boris Ivanovich","(b. 1792, Bol'shoy Stolobetsk, d. 1837, St. Petersburg)",sculptor,Russian,https://www.wga.hu/bio/o/orlovsky/biograph.html
"ORRENTE, Pedro","(b. 1580, Murcia, d. 1645, Valencia)",painter,Spanish,https://www.wga.hu/bio/o/orrente/biograph.html
"ORSI, Lelio","(b. 1511, Novellara, d. 1587, Novellara)",painter,Italian,https://www.wga.hu/bio/o/orsi/biograph.html
"ORSI, Tranquillo","(b. 1771, Venezia, d. 1845, Venezia)",painter,Italian,https://www.wga.hu/bio/o/orsi_t/biograph.html
"ORSOLINO, Tommaso","(b. 1587, Genova, d. 1675, Genova)",sculptor,Italian,https://www.wga.hu/bio/o/orsolino/biograph.html
"ORTELIUS, Abraham","(b. 1528, Antwerpen, d. 1598, Antwerpen)",graphic artist,Flemish,https://www.wga.hu/bio/o/ortelius/biograph.html
ORTOLANO,"(b. ca. 1487, Ferrara, d. after 1524, Ferrara)",painter,Italian,https://www.wga.hu/bio/o/ortolano/biograph.html
"OS, Georgius van","(b. 1782, Den Haag, d. 1861, Paris)",painter,Dutch,https://www.wga.hu/bio/o/os/georgius/biograph.html
"OS, Jan van","(b. 1744, Middelharnis, d. 1808, Den Haag)",painter,Dutch,https://www.wga.hu/bio/o/os/jan/biograph.html
"OS, Pieter Gerardus van","(b. 1776, Den Haag, d. 1839, Den Haag)",painter,Dutch,https://www.wga.hu/bio/o/os/pieter/biograph.html
"OSONA, Francisco de","(b. ca. 1465, Valencia, d. ca. 1514, Valencia)",painter,Spanish,https://www.wga.hu/bio/o/osona/francisc/biograph.html
"OSONA, Rodrigo de, the Younger",(active 1505-1530 in Valencia),painter,Spanish,https://www.wga.hu/bio/o/osona/rodrigo2/biograph.html
"OSTADE, Adriaen Jansz. van","(b. 1610, Haarlem, d. 1685, Haarlem)",painter,Dutch,https://www.wga.hu/bio/o/ostade/adriaen/biograph.html
"OSTADE, Isaack van","(b. 1621, Haarlem, d. 1649, Haarlem)",painter,Dutch,https://www.wga.hu/bio/o/ostade/isaack/biograph.html
"OSTENDORFER, Michael","(b. ca. 1494, Regensburg, d. 1549, Regensburg)",graphic artist,German,https://www.wga.hu/bio/o/ostendor/biograph.html
"OTTIN, Auguste","(b. 1811, Paris, d. 1890, Paris)",sculptor,French,https://www.wga.hu/bio/o/ottin/biograph.html
"OTTONI, Lorenzo","(b. 1658, Roma, d. 1736, Roma)",sculptor,Italian,https://www.wga.hu/bio/o/ottoni/biograph.html
"OUDINÉ, Eugène André","(b. 1810, Paris, d. 1887, Paris)",sculptor,French,https://www.wga.hu/bio/o/oudine/biograph.html
"OUDRY, Jacques-Charles","(b. ca. 1722, Paris, d. 1778, Lausanne)",painter,French,https://www.wga.hu/bio/o/oudry/son/biograph.html
"OUDRY, Jean-Baptiste","(b. 1686, Paris, d. 1755, Beauvais)",painter,French,https://www.wga.hu/bio/o/oudry/father/biograph.html
"OUTIN, Pierre","(b. 1840, Moulins, d. 1899, Paris)",painter,French,https://www.wga.hu/bio/o/outin/biograph.html
"OUVRIER, Jean","(b. 1725, Paris, d. 1784, Paris)",graphic artist,French,https://www.wga.hu/bio/o/ouvrier/biograph.html
"OUWATER, Albert van",(active 1440-1465 in Haarlem),painter,Netherlandish,https://www.wga.hu/bio/o/ouwater/albert/biograph.html
"OUWATER, Isaak","(b. 1750, Amsterdam, d. 1793, Amsterdam)",painter,Dutch,https://www.wga.hu/bio/o/ouwater/isaak/biograph.html
"OVENS, Jürgen","(b. 1623, Tönning, d. 1678, Friedrichstadt)",painter,German,https://www.wga.hu/bio/o/ovens/biograph.html
"OVERBECK, Friedrich","(b. 1789, Lübeck, d. 1869, Roma)",painter,German,https://www.wga.hu/bio/o/overbeck/biograph.html
"OVERBEKE, Adriaen van",(active 1508-1529 in Antwerp),painter,Flemish,https://www.wga.hu/bio/o/overbeke/biograph.html
"PAÁL, László","(b. 1846, Zám, d. 1879, Charenton)",painter,Hungarian,https://www.wga.hu/bio/p/paal/biograph.html
"PACE DEL CAMPIDOGLIO, Michele","(b. ca. 1610, Roma, d. ca. 1670, Roma)",painter,Italian,https://www.wga.hu/bio/p/pace/biograph.html
PACECCO,"(b. 1607, Napoli, d. 1656, Napoli)",painter,Italian,https://www.wga.hu/bio/p/pacecco/biograph.html
"PACETTI, Vincenzo","(b. 1746, Castel Bolognese, d. 1820, Roma)",sculptor,Italian,https://www.wga.hu/bio/p/pacetti/biograph.html
"PACHECO, Francisco","(b. 1564, Sanlúcar de Barrameda, d. 1654, Sevilla)",painter,Spanish,https://www.wga.hu/bio/p/pacheco/biograph.html
"PACHER, Friedrich",(active 1470-80 in Tyrol),painter,Austrian,https://www.wga.hu/bio/p/pacher_f/biograph.html
"PACHER, Michael","(b. ca. 1435, Bruneck, d. 1498, Salzburg)",painter,Austrian,https://www.wga.hu/bio/p/pacher/biograph.html
PACINO DI BONAGUIDA,(active 1302-1340 in Florence),illuminator,Italian,https://www.wga.hu/bio/p/pacino/biograph.html
